category,type,quality,file,extension,width,height,mode,bands,type_image,mask,mask_bands,mask_mode,mask_type
ribbon,train,good,000197,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000070,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000017,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000196,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000156,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000212,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000100,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000043,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000033,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000077,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000142,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000144,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000198,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000110,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000063,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000147,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000120,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000051,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000055,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000163,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000157,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000150,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000085,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000160,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000069,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000139,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000135,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000201,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000129,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000104,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000107,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000022,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000053,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000137,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000101,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000065,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000103,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000211,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000122,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000114,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000041,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000059,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000086,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000141,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000025,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000061,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000029,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000072,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000193,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000208,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000149,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000093,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000078,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000170,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000046,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000159,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000066,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000179,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000102,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000008,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000190,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000049,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000074,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000186,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000106,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000131,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000185,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000136,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000169,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000180,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000124,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000091,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000011,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000116,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000191,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000148,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000016,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000047,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000032,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000125,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000117,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000140,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000206,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000010,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000182,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000040,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000080,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000126,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000202,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000158,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000200,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000024,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000095,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000115,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000028,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000062,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000145,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000128,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000027,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000013,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000034,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000058,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000036,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000164,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000045,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000090,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000183,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000146,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000105,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000127,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000005,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000060,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000068,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000081,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000171,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000020,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000007,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000119,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000207,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000076,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000113,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000187,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000173,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000073,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000098,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000089,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000094,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000031,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000048,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000042,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000012,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000001,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000054,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000192,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000108,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000057,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000151,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000067,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000188,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000203,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000079,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000018,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000118,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000026,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000175,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000121,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000021,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000097,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000177,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000050,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000172,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000015,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000155,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000189,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000138,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000092,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000035,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000038,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000184,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000133,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000084,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000134,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000143,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000039,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000168,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000176,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000064,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000209,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000030,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000123,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000004,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000204,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000002,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000082,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000006,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000111,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000044,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000109,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000195,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000075,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000162,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000174,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000154,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000130,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000199,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000052,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000009,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000205,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000112,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000210,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000003,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000152,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000023,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000087,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000056,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000178,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000166,.png,612,512,RGB,3,C,False,,,
ribbon,train,good,000083,.png,612,512,RGB,3,C,False,,,
bolt,test,defect,000678,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000676,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000857,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000650,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000923,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000828,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000756,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000875,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000703,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000822,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000860,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000918,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000613,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000745,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000879,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000651,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000662,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000818,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000807,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000845,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000773,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000788,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000903,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000656,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000760,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000746,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000666,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000794,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000882,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000907,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000895,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000885,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000771,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000765,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000854,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000622,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000834,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000757,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000747,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000729,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000685,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000761,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000806,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000914,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000637,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000669,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000657,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000720,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000858,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000634,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000803,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000642,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000664,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000900,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000647,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000695,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000829,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000802,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000633,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000737,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000809,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000682,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000675,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000661,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000619,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000640,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000674,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000643,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000726,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000808,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000884,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000844,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000924,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000831,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000653,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000752,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000892,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000740,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000710,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000916,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000721,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000800,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000686,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000702,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000713,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000830,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000630,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000893(1),.png,612,512,RGB,3,C,False,,,
bolt,test,defect,000615,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000728,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000779,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000832,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000692,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000790,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000891(1),.png,612,512,RGB,3,C,False,,,
bolt,test,defect,000908,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000920,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000852,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000691,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000926,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000776,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000890,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000612,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000869,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000782,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000701,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000861,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000681,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000627,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000631,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000699,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000865,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000617,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000635,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000731,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000626,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000906,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000742,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000688,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000866,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000901,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000693,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000663,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000871,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000819,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000811,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000606,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000889,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000817,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000654,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000814,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000838,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000741,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000733,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000867,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000764,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000758,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000820,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000759,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000784,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000719,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000813,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000827,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000735,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000864,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000795,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000823,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000736,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000609,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000689,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000638,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000815,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000706,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000623,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000792,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000837,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000912,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000660,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000652,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000698,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000668,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000659,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000755,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000799,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000913,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000793,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000781,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000697,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000734,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000667,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000842,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000892(1),.png,612,512,RGB,3,C,False,,,
bolt,test,defect,000732,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000673,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000687,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000846,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000694,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000928,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000868,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000915,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000911,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000711,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000725,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000851,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000624,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000700,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000605,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000925,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000791,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000722,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000777,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000724,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000796,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000739,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000835,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000778,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000665,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000927,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000894,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000766,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000636,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000870,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000888,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000848,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000893,.png,612,512,RGB,3,C,True,1.0,L,G
bolt,test,defect,000717,.png,612,512,RGB,3,C,True,1.0,L,G
