category,type,quality,file,extension,width,height,mode,bands,type_image,mask,mask_bands,mask_mode,mask_type
carpet,train,good,133,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,134,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,135,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,136,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,137,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,138,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,139,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,140,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,141,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,142,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,143,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,144,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,145,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,146,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,147,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,148,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,149,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,150,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,151,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,152,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,153,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,154,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,155,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,156,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,157,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,158,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,159,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,160,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,161,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,162,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,163,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,164,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,165,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,166,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,167,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,168,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,169,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,170,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,171,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,172,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,173,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,174,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,175,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,176,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,177,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,178,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,179,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,180,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,181,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,182,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,183,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,184,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,185,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,186,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,187,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,188,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,189,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,190,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,191,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,192,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,193,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,194,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,195,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,196,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,197,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,198,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,199,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,200,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,201,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,202,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,203,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,204,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,205,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,206,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,207,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,208,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,209,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,210,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,211,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,212,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,213,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,214,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,215,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,216,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,217,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,218,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,219,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,220,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,221,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,222,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,223,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,224,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,225,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,226,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,227,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,228,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,229,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,230,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,231,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,232,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,233,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,234,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,235,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,236,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,237,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,238,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,239,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,240,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,241,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,242,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,243,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,244,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,245,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,246,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,247,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,248,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,249,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,250,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,251,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,252,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,253,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,254,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,255,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,256,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,257,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,258,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,259,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,260,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,261,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,262,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,263,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,264,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,265,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,266,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,267,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,268,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,269,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,270,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,271,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,272,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,273,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,274,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,275,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,276,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,277,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,278,.png,1024,1024,RGB,3,C,False,,,
carpet,train,good,279,.png,1024,1024,RGB,3,C,False,,,
grid,test,bent,000,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,bent,001,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,bent,002,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,bent,003,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,bent,004,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,bent,005,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,bent,006,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,bent,007,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,bent,008,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,bent,009,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,bent,010,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,bent,011,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,broken,000,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,broken,001,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,broken,002,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,broken,003,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,broken,004,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,broken,005,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,broken,006,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,broken,007,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,broken,008,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,broken,009,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,broken,010,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,broken,011,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,glue,000,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,glue,001,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,glue,002,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,glue,003,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,glue,004,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,glue,005,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,glue,006,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,glue,007,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,glue,008,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,glue,009,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,glue,010,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,good,000,.png,1024,1024,L,1,G,False,,,
grid,test,good,001,.png,1024,1024,L,1,G,False,,,
grid,test,good,002,.png,1024,1024,L,1,G,False,,,
grid,test,good,003,.png,1024,1024,L,1,G,False,,,
grid,test,good,004,.png,1024,1024,L,1,G,False,,,
grid,test,good,005,.png,1024,1024,L,1,G,False,,,
grid,test,good,006,.png,1024,1024,L,1,G,False,,,
grid,test,good,007,.png,1024,1024,L,1,G,False,,,
grid,test,good,008,.png,1024,1024,L,1,G,False,,,
grid,test,good,009,.png,1024,1024,L,1,G,False,,,
grid,test,good,010,.png,1024,1024,L,1,G,False,,,
grid,test,good,011,.png,1024,1024,L,1,G,False,,,
grid,test,good,012,.png,1024,1024,L,1,G,False,,,
grid,test,good,013,.png,1024,1024,L,1,G,False,,,
grid,test,good,014,.png,1024,1024,L,1,G,False,,,
grid,test,good,015,.png,1024,1024,L,1,G,False,,,
grid,test,good,016,.png,1024,1024,L,1,G,False,,,
grid,test,good,017,.png,1024,1024,L,1,G,False,,,
grid,test,good,018,.png,1024,1024,L,1,G,False,,,
grid,test,good,019,.png,1024,1024,L,1,G,False,,,
grid,test,good,020,.png,1024,1024,L,1,G,False,,,
grid,test,metal_contamination,000,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,metal_contamination,001,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,metal_contamination,002,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,metal_contamination,003,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,metal_contamination,004,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,metal_contamination,005,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,metal_contamination,006,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,metal_contamination,007,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,metal_contamination,008,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,metal_contamination,009,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,metal_contamination,010,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,thread,000,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,thread,001,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,thread,002,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,thread,003,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,thread,004,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,thread,005,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,thread,006,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,thread,007,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,thread,008,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,thread,009,.png,1024,1024,L,1,G,True,1.0,L,G
grid,test,thread,010,.png,1024,1024,L,1,G,True,1.0,L,G
grid,train,good,000,.png,1024,1024,L,1,G,False,,,
grid,train,good,001,.png,1024,1024,L,1,G,False,,,
grid,train,good,002,.png,1024,1024,L,1,G,False,,,
grid,train,good,003,.png,1024,1024,L,1,G,False,,,
grid,train,good,004,.png,1024,1024,L,1,G,False,,,
grid,train,good,005,.png,1024,1024,L,1,G,False,,,
grid,train,good,006,.png,1024,1024,L,1,G,False,,,
grid,train,good,007,.png,1024,1024,L,1,G,False,,,
grid,train,good,008,.png,1024,1024,L,1,G,False,,,
grid,train,good,009,.png,1024,1024,L,1,G,False,,,
grid,train,good,010,.png,1024,1024,L,1,G,False,,,
grid,train,good,011,.png,1024,1024,L,1,G,False,,,
grid,train,good,012,.png,1024,1024,L,1,G,False,,,
grid,train,good,013,.png,1024,1024,L,1,G,False,,,
grid,train,good,014,.png,1024,1024,L,1,G,False,,,
grid,train,good,015,.png,1024,1024,L,1,G,False,,,
grid,train,good,016,.png,1024,1024,L,1,G,False,,,
grid,train,good,017,.png,1024,1024,L,1,G,False,,,
grid,train,good,018,.png,1024,1024,L,1,G,False,,,
grid,train,good,019,.png,1024,1024,L,1,G,False,,,
grid,train,good,020,.png,1024,1024,L,1,G,False,,,
grid,train,good,021,.png,1024,1024,L,1,G,False,,,
grid,train,good,022,.png,1024,1024,L,1,G,False,,,
grid,train,good,023,.png,1024,1024,L,1,G,False,,,
grid,train,good,024,.png,1024,1024,L,1,G,False,,,
grid,train,good,025,.png,1024,1024,L,1,G,False,,,
grid,train,good,026,.png,1024,1024,L,1,G,False,,,
grid,train,good,027,.png,1024,1024,L,1,G,False,,,
grid,train,good,028,.png,1024,1024,L,1,G,False,,,
grid,train,good,029,.png,1024,1024,L,1,G,False,,,
grid,train,good,030,.png,1024,1024,L,1,G,False,,,
grid,train,good,031,.png,1024,1024,L,1,G,False,,,
grid,train,good,032,.png,1024,1024,L,1,G,False,,,
grid,train,good,033,.png,1024,1024,L,1,G,False,,,
grid,train,good,034,.png,1024,1024,L,1,G,False,,,
grid,train,good,035,.png,1024,1024,L,1,G,False,,,
grid,train,good,036,.png,1024,1024,L,1,G,False,,,
grid,train,good,037,.png,1024,1024,L,1,G,False,,,
grid,train,good,038,.png,1024,1024,L,1,G,False,,,
grid,train,good,039,.png,1024,1024,L,1,G,False,,,
grid,train,good,040,.png,1024,1024,L,1,G,False,,,
grid,train,good,041,.png,1024,1024,L,1,G,False,,,
grid,train,good,042,.png,1024,1024,L,1,G,False,,,
grid,train,good,043,.png,1024,1024,L,1,G,False,,,
grid,train,good,044,.png,1024,1024,L,1,G,False,,,
grid,train,good,045,.png,1024,1024,L,1,G,False,,,
grid,train,good,046,.png,1024,1024,L,1,G,False,,,
grid,train,good,047,.png,1024,1024,L,1,G,False,,,
grid,train,good,048,.png,1024,1024,L,1,G,False,,,
grid,train,good,049,.png,1024,1024,L,1,G,False,,,
grid,train,good,050,.png,1024,1024,L,1,G,False,,,
grid,train,good,051,.png,1024,1024,L,1,G,False,,,
grid,train,good,052,.png,1024,1024,L,1,G,False,,,
grid,train,good,053,.png,1024,1024,L,1,G,False,,,
grid,train,good,054,.png,1024,1024,L,1,G,False,,,
grid,train,good,055,.png,1024,1024,L,1,G,False,,,
grid,train,good,056,.png,1024,1024,L,1,G,False,,,
grid,train,good,057,.png,1024,1024,L,1,G,False,,,
grid,train,good,058,.png,1024,1024,L,1,G,False,,,
grid,train,good,059,.png,1024,1024,L,1,G,False,,,
grid,train,good,060,.png,1024,1024,L,1,G,False,,,
grid,train,good,061,.png,1024,1024,L,1,G,False,,,
grid,train,good,062,.png,1024,1024,L,1,G,False,,,
grid,train,good,063,.png,1024,1024,L,1,G,False,,,
grid,train,good,064,.png,1024,1024,L,1,G,False,,,
grid,train,good,065,.png,1024,1024,L,1,G,False,,,
grid,train,good,066,.png,1024,1024,L,1,G,False,,,
grid,train,good,067,.png,1024,1024,L,1,G,False,,,
grid,train,good,068,.png,1024,1024,L,1,G,False,,,
grid,train,good,069,.png,1024,1024,L,1,G,False,,,
grid,train,good,070,.png,1024,1024,L,1,G,False,,,
grid,train,good,071,.png,1024,1024,L,1,G,False,,,
grid,train,good,072,.png,1024,1024,L,1,G,False,,,
grid,train,good,073,.png,1024,1024,L,1,G,False,,,
grid,train,good,074,.png,1024,1024,L,1,G,False,,,
grid,train,good,075,.png,1024,1024,L,1,G,False,,,
grid,train,good,076,.png,1024,1024,L,1,G,False,,,
grid,train,good,077,.png,1024,1024,L,1,G,False,,,
grid,train,good,078,.png,1024,1024,L,1,G,False,,,
grid,train,good,079,.png,1024,1024,L,1,G,False,,,
grid,train,good,080,.png,1024,1024,L,1,G,False,,,
grid,train,good,081,.png,1024,1024,L,1,G,False,,,
grid,train,good,082,.png,1024,1024,L,1,G,False,,,
grid,train,good,083,.png,1024,1024,L,1,G,False,,,
grid,train,good,084,.png,1024,1024,L,1,G,False,,,
grid,train,good,085,.png,1024,1024,L,1,G,False,,,
grid,train,good,086,.png,1024,1024,L,1,G,False,,,
grid,train,good,087,.png,1024,1024,L,1,G,False,,,
grid,train,good,088,.png,1024,1024,L,1,G,False,,,
grid,train,good,089,.png,1024,1024,L,1,G,False,,,
grid,train,good,090,.png,1024,1024,L,1,G,False,,,
grid,train,good,091,.png,1024,1024,L,1,G,False,,,
grid,train,good,092,.png,1024,1024,L,1,G,False,,,
grid,train,good,093,.png,1024,1024,L,1,G,False,,,
grid,train,good,094,.png,1024,1024,L,1,G,False,,,
grid,train,good,095,.png,1024,1024,L,1,G,False,,,
grid,train,good,096,.png,1024,1024,L,1,G,False,,,
grid,train,good,097,.png,1024,1024,L,1,G,False,,,
grid,train,good,098,.png,1024,1024,L,1,G,False,,,
grid,train,good,099,.png,1024,1024,L,1,G,False,,,
grid,train,good,100,.png,1024,1024,L,1,G,False,,,
grid,train,good,101,.png,1024,1024,L,1,G,False,,,
grid,train,good,102,.png,1024,1024,L,1,G,False,,,
grid,train,good,103,.png,1024,1024,L,1,G,False,,,
grid,train,good,104,.png,1024,1024,L,1,G,False,,,
grid,train,good,105,.png,1024,1024,L,1,G,False,,,
grid,train,good,106,.png,1024,1024,L,1,G,False,,,
grid,train,good,107,.png,1024,1024,L,1,G,False,,,
grid,train,good,108,.png,1024,1024,L,1,G,False,,,
grid,train,good,109,.png,1024,1024,L,1,G,False,,,
grid,train,good,110,.png,1024,1024,L,1,G,False,,,
grid,train,good,111,.png,1024,1024,L,1,G,False,,,
grid,train,good,112,.png,1024,1024,L,1,G,False,,,
grid,train,good,113,.png,1024,1024,L,1,G,False,,,
grid,train,good,114,.png,1024,1024,L,1,G,False,,,
grid,train,good,115,.png,1024,1024,L,1,G,False,,,
grid,train,good,116,.png,1024,1024,L,1,G,False,,,
grid,train,good,117,.png,1024,1024,L,1,G,False,,,
grid,train,good,118,.png,1024,1024,L,1,G,False,,,
grid,train,good,119,.png,1024,1024,L,1,G,False,,,
grid,train,good,120,.png,1024,1024,L,1,G,False,,,
grid,train,good,121,.png,1024,1024,L,1,G,False,,,
grid,train,good,122,.png,1024,1024,L,1,G,False,,,
grid,train,good,123,.png,1024,1024,L,1,G,False,,,
grid,train,good,124,.png,1024,1024,L,1,G,False,,,
grid,train,good,125,.png,1024,1024,L,1,G,False,,,
grid,train,good,126,.png,1024,1024,L,1,G,False,,,
grid,train,good,127,.png,1024,1024,L,1,G,False,,,
grid,train,good,128,.png,1024,1024,L,1,G,False,,,
grid,train,good,129,.png,1024,1024,L,1,G,False,,,
grid,train,good,130,.png,1024,1024,L,1,G,False,,,
grid,train,good,131,.png,1024,1024,L,1,G,False,,,
grid,train,good,132,.png,1024,1024,L,1,G,False,,,
grid,train,good,133,.png,1024,1024,L,1,G,False,,,
grid,train,good,134,.png,1024,1024,L,1,G,False,,,
grid,train,good,135,.png,1024,1024,L,1,G,False,,,
grid,train,good,136,.png,1024,1024,L,1,G,False,,,
grid,train,good,137,.png,1024,1024,L,1,G,False,,,
grid,train,good,138,.png,1024,1024,L,1,G,False,,,
grid,train,good,139,.png,1024,1024,L,1,G,False,,,
grid,train,good,140,.png,1024,1024,L,1,G,False,,,
grid,train,good,141,.png,1024,1024,L,1,G,False,,,
grid,train,good,142,.png,1024,1024,L,1,G,False,,,
grid,train,good,143,.png,1024,1024,L,1,G,False,,,
grid,train,good,144,.png,1024,1024,L,1,G,False,,,
grid,train,good,145,.png,1024,1024,L,1,G,False,,,
grid,train,good,146,.png,1024,1024,L,1,G,False,,,
grid,train,good,147,.png,1024,1024,L,1,G,False,,,
grid,train,good,148,.png,1024,1024,L,1,G,False,,,
grid,train,good,149,.png,1024,1024,L,1,G,False,,,
grid,train,good,150,.png,1024,1024,L,1,G,False,,,
grid,train,good,151,.png,1024,1024,L,1,G,False,,,
grid,train,good,152,.png,1024,1024,L,1,G,False,,,
grid,train,good,153,.png,1024,1024,L,1,G,False,,,
grid,train,good,154,.png,1024,1024,L,1,G,False,,,
grid,train,good,155,.png,1024,1024,L,1,G,False,,,
grid,train,good,156,.png,1024,1024,L,1,G,False,,,
grid,train,good,157,.png,1024,1024,L,1,G,False,,,
grid,train,good,158,.png,1024,1024,L,1,G,False,,,
grid,train,good,159,.png,1024,1024,L,1,G,False,,,
grid,train,good,160,.png,1024,1024,L,1,G,False,,,
grid,train,good,161,.png,1024,1024,L,1,G,False,,,
grid,train,good,162,.png,1024,1024,L,1,G,False,,,
grid,train,good,163,.png,1024,1024,L,1,G,False,,,
grid,train,good,164,.png,1024,1024,L,1,G,False,,,
grid,train,good,165,.png,1024,1024,L,1,G,False,,,
grid,train,good,166,.png,1024,1024,L,1,G,False,,,
grid,train,good,167,.png,1024,1024,L,1,G,False,,,
grid,train,good,168,.png,1024,1024,L,1,G,False,,,
grid,train,good,169,.png,1024,1024,L,1,G,False,,,
grid,train,good,170,.png,1024,1024,L,1,G,False,,,
grid,train,good,171,.png,1024,1024,L,1,G,False,,,
grid,train,good,172,.png,1024,1024,L,1,G,False,,,
grid,train,good,173,.png,1024,1024,L,1,G,False,,,
grid,train,good,174,.png,1024,1024,L,1,G,False,,,
grid,train,good,175,.png,1024,1024,L,1,G,False,,,
grid,train,good,176,.png,1024,1024,L,1,G,False,,,
grid,train,good,177,.png,1024,1024,L,1,G,False,,,
grid,train,good,178,.png,1024,1024,L,1,G,False,,,
grid,train,good,179,.png,1024,1024,L,1,G,False,,,
grid,train,good,180,.png,1024,1024,L,1,G,False,,,
grid,train,good,181,.png,1024,1024,L,1,G,False,,,
grid,train,good,182,.png,1024,1024,L,1,G,False,,,
grid,train,good,183,.png,1024,1024,L,1,G,False,,,
grid,train,good,184,.png,1024,1024,L,1,G,False,,,
grid,train,good,185,.png,1024,1024,L,1,G,False,,,
grid,train,good,186,.png,1024,1024,L,1,G,False,,,
grid,train,good,187,.png,1024,1024,L,1,G,False,,,
grid,train,good,188,.png,1024,1024,L,1,G,False,,,
grid,train,good,189,.png,1024,1024,L,1,G,False,,,
grid,train,good,190,.png,1024,1024,L,1,G,False,,,
grid,train,good,191,.png,1024,1024,L,1,G,False,,,
grid,train,good,192,.png,1024,1024,L,1,G,False,,,
grid,train,good,193,.png,1024,1024,L,1,G,False,,,
grid,train,good,194,.png,1024,1024,L,1,G,False,,,
grid,train,good,195,.png,1024,1024,L,1,G,False,,,
grid,train,good,196,.png,1024,1024,L,1,G,False,,,
grid,train,good,197,.png,1024,1024,L,1,G,False,,,
grid,train,good,198,.png,1024,1024,L,1,G,False,,,
grid,train,good,199,.png,1024,1024,L,1,G,False,,,
grid,train,good,200,.png,1024,1024,L,1,G,False,,,
grid,train,good,201,.png,1024,1024,L,1,G,False,,,
grid,train,good,202,.png,1024,1024,L,1,G,False,,,
grid,train,good,203,.png,1024,1024,L,1,G,False,,,
grid,train,good,204,.png,1024,1024,L,1,G,False,,,
grid,train,good,205,.png,1024,1024,L,1,G,False,,,
grid,train,good,206,.png,1024,1024,L,1,G,False,,,
grid,train,good,207,.png,1024,1024,L,1,G,False,,,
grid,train,good,208,.png,1024,1024,L,1,G,False,,,
grid,train,good,209,.png,1024,1024,L,1,G,False,,,
grid,train,good,210,.png,1024,1024,L,1,G,False,,,
grid,train,good,211,.png,1024,1024,L,1,G,False,,,
grid,train,good,212,.png,1024,1024,L,1,G,False,,,
grid,train,good,213,.png,1024,1024,L,1,G,False,,,
grid,train,good,214,.png,1024,1024,L,1,G,False,,,
grid,train,good,215,.png,1024,1024,L,1,G,False,,,
grid,train,good,216,.png,1024,1024,L,1,G,False,,,
grid,train,good,217,.png,1024,1024,L,1,G,False,,,
grid,train,good,218,.png,1024,1024,L,1,G,False,,,
grid,train,good,219,.png,1024,1024,L,1,G,False,,,
grid,train,good,220,.png,1024,1024,L,1,G,False,,,
grid,train,good,221,.png,1024,1024,L,1,G,False,,,
grid,train,good,222,.png,1024,1024,L,1,G,False,,,
grid,train,good,223,.png,1024,1024,L,1,G,False,,,
grid,train,good,224,.png,1024,1024,L,1,G,False,,,
grid,train,good,225,.png,1024,1024,L,1,G,False,,,
grid,train,good,226,.png,1024,1024,L,1,G,False,,,
